10.00000000000000000000000000000000	0.00000196861630915224767367850862
10.56420059830446689375094138085842	0.00000186379686015746881655561103
14.60021615091311630862946913111955	0.00000134975419698507163064474853
14.69469025812394669117111334344372	0.00000134134789763986348336873965
20.62267736589161160054572974331677	0.00000096534886444162466857257191
21.31663116533842128319520270451903	0.00000093487024082201686473055612
29.27701329751121051003792672418058	0.00000069474774718656787784076996
31.12274226232317175799835240468383	0.00000065616581771995698685990238
43.23925078861490334247719147242606	0.00000050000000000000093028612157
45.43987642390769821076901280321181	0.00000047986582494221992958036496
66.34320176598332352568831993266940	0.00000036353806650611426656036045
67.48169222207965844972932245582342	0.00000035984283650057565556693744
96.86250859269968316311860689893365	0.00000029193507046407560311430149
141.42135623730951010657008737325668	0.00000027246266161769391671141792
206.47823694200047839331091381609440	0.00000030786823823129254121559652
219.44444996461700725376431364566088	0.00000035984283650057491441310860
241.86996676233673042588634416460991	0.00000049999999999999997737405591
290.36035172716657370983739383518696	0.00000069474774718656787784076996
301.46268898126589874664205126464367	0.00000071924115471943635828665827
432.36423281657425832236185669898987	0.00000096534886444162466857257191
440.14204205619734011634136550128460	0.00000098091368778969050508452325
564.86949345622190321591915562748909	0.00000134134789763986348336873965
642.61689511247755035583395510911942	0.00000162886417577349751013621095
687.64378106825677150482079014182091	0.00000186379686015746881655561103
808.75042123832463403232395648956299	0.00000258973733961560616503492192
938.23455708708297606790438294410706	0.00000348499506351722083971416376
948.50034880650912327837431803345680	0.00000359842836500574925001020438
1062.23788237094504438573494553565979	0.00000499999999999999956198232232

