Experiment,i,Mass,Coupling,Signal_Strength
TPC2,47,6.161550e-01,7.742637e-07,0.000000
TPC2,48,1.110095e+00,7.742637e-07,0.000000
TPC2,49,2.000000e+00,7.742637e-07,0.000000
ND280UPGRD,94,1.053610e-01,1.000000e-05,5915.038402
ND280UPGRD,80,1.000000e-02,5.994843e-06,2106.414547
TPC2,8,1.110095e+00,1.000000e-07,0.009965
TPC2,16,3.419952e-01,1.668101e-07,3.829455
TPC2,7,6.161550e-01,1.000000e-07,0.245847
TPC2,17,6.161550e-01,1.668101e-07,0.751309
TPC2,20,1.000000e-02,2.782559e-07,0.010303
TPC2,57,6.161550e-01,1.291550e-06,0.000000
TPC2,6,3.419952e-01,1.000000e-07,0.514766
ND280UPGRD,81,1.801648e-02,5.994843e-06,17500.850720
TPC2,58,1.110095e+00,1.291550e-06,0.000000
ND280UPGRD,82,3.245936e-02,5.994843e-06,125541.973185
ND280UPGRD,93,5.848035e-02,1.000000e-05,480310.567856
TPC2,59,2.000000e+00,1.291550e-06,0.000000
TPC2,14,1.053610e-01,1.668101e-07,1.368956
ND280UPGRD,83,5.848035e-02,5.994843e-06,254288.016994
TPC2,2,3.245936e-02,1.000000e-07,0.010486
ND280UPGRD,90,1.000000e-02,1.000000e-05,16308.086386
TPC2,66,3.419952e-01,2.154435e-06,0.000000
TPC2,27,6.161550e-01,2.782559e-07,0.982297
TPC2,68,1.110095e+00,2.154435e-06,0.000000
TPC2,69,2.000000e+00,2.154435e-06,0.000000
TPC2,67,6.161550e-01,2.154435e-06,0.000000
TPC2,37,6.161550e-01,4.641589e-07,0.134474
ND280UPGRD,91,1.801648e-02,1.000000e-05,135408.773470
TPC2,4,1.053610e-01,1.000000e-07,0.176833
TPC2,22,3.245936e-02,2.782559e-07,0.628305
TPC2,26,3.419952e-01,2.782559e-07,18.253226
TPC2,25,1.898235e-01,2.782559e-07,21.046034
TPC2,77,6.161550e-01,3.593814e-06,0.000000
TPC2,24,1.053610e-01,2.782559e-07,10.596044
TPC2,76,3.419952e-01,3.593814e-06,0.000000
TPC2,35,1.898235e-01,4.641589e-07,142.869903
TPC2,1,1.801648e-02,1.000000e-07,0.001421
TPC2,78,1.110095e+00,3.593814e-06,0.000000
TPC2,79,2.000000e+00,3.593814e-06,0.000000
ND280UPGRD,92,3.245936e-02,1.000000e-05,886817.389166
TPC2,36,3.419952e-01,4.641589e-07,48.072514
TPC2,85,1.898235e-01,5.994843e-06,0.000000
TPC2,32,3.245936e-02,4.641589e-07,4.864674
TPC2,86,3.419952e-01,5.994843e-06,0.000000
TPC2,12,3.245936e-02,1.668101e-07,0.081187
TPC2,11,1.801648e-02,1.668101e-07,0.011002
TPC2,3,5.848035e-02,1.000000e-07,0.055908
TPC2,88,1.110095e+00,5.994843e-06,0.000000
TPC2,34,1.053610e-01,4.641589e-07,82.753660
TPC2,87,6.161550e-01,5.994843e-06,0.000000
TPC2,89,2.000000e+00,5.994843e-06,0.000000
TPC2,13,5.848035e-02,1.668101e-07,0.432871
TPC2,80,1.000000e-02,5.994843e-06,2219.719405
TPC2,96,3.419952e-01,1.000000e-05,0.000000
TPC2,95,1.898235e-01,1.000000e-05,0.000000
TPC2,97,6.161550e-01,1.000000e-05,0.000000
TPC2,0,1.000000e-02,1.000000e-07,0.000172
TPC2,98,1.110095e+00,1.000000e-05,0.000000
TPC2,99,2.000000e+00,1.000000e-05,0.000000
TPC2,23,5.848035e-02,2.782559e-07,3.351409
TPC2,50,1.000000e-02,1.291550e-06,4.782424
TPC2,10,1.000000e-02,1.668101e-07,0.001331
TPC3,9,2.000000e+00,1.000000e-07,0.000000
TPC2,46,3.419952e-01,7.742637e-07,57.525542
TPC2,33,5.848035e-02,4.641589e-07,25.944879
TPC2,21,1.801648e-02,2.782559e-07,0.085187
TPC2,45,1.898235e-01,7.742637e-07,610.598903
TPC2,31,1.801648e-02,4.641589e-07,0.659575
TPC2,44,1.053610e-01,7.742637e-07,640.498393
TPC2,63,5.848035e-02,2.154435e-06,12025.442610
TPC2,56,3.419952e-01,1.291550e-06,12.759043
TPC2,65,1.898235e-01,2.154435e-06,838.377691
TPC2,30,1.000000e-02,4.641589e-07,0.079776
TPC2,42,3.245936e-02,7.742637e-07,37.682265
TPC3,19,2.000000e+00,1.668101e-07,0.000000
TPC2,55,1.898235e-01,1.291550e-06,1199.675105
TPC2,61,1.801648e-02,2.154435e-06,306.130421
TPC2,43,5.848035e-02,7.742637e-07,200.529683
TPC2,84,1.053610e-01,5.994843e-06,14163.977775
TPC2,40,1.000000e-02,7.742637e-07,0.617675
TPC2,71,1.801648e-02,3.593814e-06,2369.981505
TPC2,41,1.801648e-02,7.742637e-07,5.106775
TPC2,90,1.000000e-02,1.000000e-05,17185.121130
TPC2,93,5.848035e-02,1.000000e-05,473661.685933
TPC2,73,5.848035e-02,3.593814e-06,82733.782487
TPC3,28,1.110095e+00,2.782559e-07,0.000000
TPC2,54,1.053610e-01,1.291550e-06,4322.530088
TPC2,75,1.898235e-01,3.593814e-06,346.471243
TPC3,29,2.000000e+00,2.782559e-07,0.000000
TPC2,53,5.848035e-02,1.291550e-06,1552.815769
TPC2,72,3.245936e-02,3.593814e-06,17421.005244
TPC3,38,1.110095e+00,4.641589e-07,0.000000
TPC2,81,1.801648e-02,5.994843e-06,18345.497350
TPC2,94,1.053610e-01,1.000000e-05,4797.967365
TPC2,51,1.801648e-02,1.291550e-06,39.539489
TPC2,62,3.245936e-02,2.154435e-06,2253.395194
TPC3,18,1.110095e+00,1.668101e-07,0.001066
TPC3,39,2.000000e+00,4.641589e-07,0.000000
TPC3,17,6.161550e-01,1.668101e-07,2.025483
TPC2,64,1.053610e-01,2.154435e-06,16150.694060
TPC2,52,3.245936e-02,1.291550e-06,291.589000
TPC3,47,6.161550e-01,7.742637e-07,0.000000
TPC2,74,1.053610e-01,3.593814e-06,27371.804212
TPC3,48,1.110095e+00,7.742637e-07,0.000000
TPC3,49,2.000000e+00,7.742637e-07,0.000000
TPC2,60,1.000000e-02,2.154435e-06,37.028421
TPC3,8,1.110095e+00,1.000000e-07,0.025336
TPC2,70,1.000000e-02,3.593814e-06,286.695029
TPC2,82,3.245936e-02,5.994843e-06,134315.815207
