Experiment,i,Mass,Coupling,Signal_Strength
TPC3,4,1.053610e-01,1.000000e-07,0.561046
TPC4,6,3.419952e-01,1.000000e-07,2.851789
TPC3,24,1.053610e-01,2.782559e-07,33.642385
TPC3,14,1.053610e-01,1.668101e-07,4.343498
TPC4,7,6.161550e-01,1.000000e-07,2.349253
TPC3,34,1.053610e-01,4.641589e-07,260.209098
TPC4,5,1.898235e-01,1.000000e-07,1.292207
TPC4,19,2.000000e+00,1.668101e-07,0.001994
TPC4,8,1.110095e+00,1.000000e-07,0.143126
TPC4,16,3.419952e-01,1.668101e-07,21.289417
TPC3,44,1.053610e-01,7.742637e-07,2015.519688
TPC3,45,1.898235e-01,7.742637e-07,2709.179783
TPC4,18,1.110095e+00,1.668101e-07,0.071527
TPC3,3,5.848035e-02,1.000000e-07,0.134898
TPC4,15,1.898235e-01,1.668101e-07,10.022093
TPC4,17,6.161550e-01,1.668101e-07,6.926151
TPC4,29,2.000000e+00,2.782559e-07,0.008167
TPC4,4,1.053610e-01,1.000000e-07,0.557404
TPC3,13,5.848035e-02,1.668101e-07,1.290446
TPC4,28,1.110095e+00,2.782559e-07,0.298108
TPC3,1,1.801648e-02,1.000000e-07,0.003889
TPC3,0,1.000000e-02,1.000000e-07,0.000468
TPC3,23,5.848035e-02,2.782559e-07,9.991393
TPC3,12,3.245936e-02,1.668101e-07,0.222526
TPC3,33,5.848035e-02,4.641589e-07,62.610101
TPC4,14,1.053610e-01,1.668101e-07,4.314686
TPC4,27,6.161550e-01,2.782559e-07,10.645663
TPC4,25,1.898235e-01,2.782559e-07,77.083248
TPC4,26,3.419952e-01,2.782559e-07,115.192958
TPC3,10,1.000000e-02,1.668101e-07,0.003623
TPC3,11,1.801648e-02,1.668101e-07,0.030113
TPC3,2,3.245936e-02,1.000000e-07,0.028741
TPC4,37,6.161550e-01,4.641589e-07,6.218362
TPC3,20,1.000000e-02,2.782559e-07,0.028049
TPC3,32,3.245936e-02,4.641589e-07,13.354330
TPC4,39,2.000000e+00,4.641589e-07,0.030385
TPC3,43,5.848035e-02,7.742637e-07,598.874783
TPC4,38,1.110095e+00,4.641589e-07,1.473821
TPC4,36,3.419952e-01,4.641589e-07,312.637665
TPC3,22,3.245936e-02,2.782559e-07,1.724785
TPC3,42,3.245936e-02,7.742637e-07,103.284893
TPC3,21,1.801648e-02,2.782559e-07,0.195594
TPC4,24,1.053610e-01,2.782559e-07,33.426872
TPC3,30,1.000000e-02,4.641589e-07,0.217174
TPC3,31,1.801648e-02,4.641589e-07,1.805242
TPC4,49,2.000000e+00,7.742637e-07,0.076413
TPC4,35,1.898235e-01,4.641589e-07,554.831292
TPC4,3,5.848035e-02,1.000000e-07,0.166426
TPC3,40,1.000000e-02,7.742637e-07,1.681499
TPC3,41,1.801648e-02,7.742637e-07,13.977317
TPC4,47,6.161550e-01,7.742637e-07,23.225954
TPC4,48,1.110095e+00,7.742637e-07,5.326701
TPC4,0,1.000000e-02,1.000000e-07,0.000467
TPC4,46,3.419952e-01,7.742637e-07,456.263171
TPC4,1,1.801648e-02,1.000000e-07,0.003890
TPC5,9,2.000000e+00,1.000000e-07,0.000467
TPC4,13,5.848035e-02,1.668101e-07,1.288566
TPC5,6,3.419952e-01,1.000000e-07,2.834998
TPC4,12,3.245936e-02,1.668101e-07,0.222474
TPC4,2,3.245936e-02,1.000000e-07,0.028734
TPC4,34,1.053610e-01,4.641589e-07,258.476945
TPC5,7,6.161550e-01,1.000000e-07,2.348608
TPC5,8,1.110095e+00,1.000000e-07,0.143743
TPC4,11,1.801648e-02,1.668101e-07,0.030119
TPC5,5,1.898235e-01,1.000000e-07,1.278381
TPC5,19,2.000000e+00,1.668101e-07,0.002242
TPC5,16,3.419952e-01,1.668101e-07,21.011086
TPC5,29,2.000000e+00,2.782559e-07,0.009379
TPC4,10,1.000000e-02,1.668101e-07,0.003619
TPC4,23,5.848035e-02,2.782559e-07,9.976731
TPC4,44,1.053610e-01,7.742637e-07,1999.824163
TPC5,18,1.110095e+00,1.668101e-07,0.078316
