1.3341102149076922, -8.531531531531531
1.3622284013192307, -8.675675675675675
1.4184647741423078, -8.963963963963964
1.4862792237230769, -9.27027027027027
1.5540936733038462, -9.558558558558559
1.6285241667461539, -9.9009009009009
1.6930305943961539, -10.153153153153154
1.75257498915, -10.423423423423424
1.822043449696154, -10.675675675675675
1.8865498773461538, -10.90990990990991
1.9411322392038461, -11.09009009009009
2.0155627326461536, -11.216216216216216
2.085031193192308, -11.27027027027027
2.147883609876923, -11.072072072072071
2.2041199827, -10.783783783783784
2.242162234903846, -10.405405405405405
2.2719344322807693, -9.972972972972974
2.2967445967615383, -9.63063063063063
2.3182467393115385, -9.072072072072071
2.3380948708961538, -8.567567567567568
2.3529809695846153, -8.135135135135135
2.369521079238462, -7.594594594594595
2.384407177926923, -7.054054054054054
2.4009472875807694, -6.333333333333333
2.414179375303846, -5.63063063063063
2.422449430130769, -5.216216216216217
2.4257574520615384, -4.837837837837838
2.432373495923077, -4.405405405405405
2.4373355288192307, -4.099099099099099
