20.24226926945648, -7.951276102088167
21.671618280316363, -8.081206496519723
23.016397675398558, -8.192575406032482
24.444624074670564, -8.322505800464038
25.961475578372276, -8.433874709976799
28.018678789287847, -8.582366589327147
30.11777361998631, -8.712296983758701
32.24445266767518, -8.860788863109049
34.24530350365436, -8.97215777262181
36.66343607752559, -9.102088167053363
39.09509221551097, -9.232018561484919
42.024006408518304, -9.361948955916473
46.08801492940898, -9.547563805104408
52.6149576540566, -9.788863109048723
49.342386150092565, -9.658932714617169
57.012563905686214, -9.937354988399072
63.53797805164058, -10.122969837587007
69.40342001192444, -10.271461716937356
75.50666454405612, -10.40139211136891
83.47606519858346, -10.531322505800464
91.18207081143467, -10.624129930394432
99.59944826918577, -10.698375870069606
108.79386711934809, -10.735498839907192
119.31497733182083, -10.754060324825986
128.76956914561657, -10.698375870069606
139.53224743223043, -10.605568445475638
146.4169640514236, -10.494199535962878
156.12788445146424, -10.345707656612529
164.49032188851615, -10.160092807424594
172.60650487591022, -9.937354988399072
181.1231517053623, -9.696055684454755
188.54049376511068, -9.45475638051044
197.84334593515115, -9.157772621809745
203.4805578608629, -8.860788863109049
209.27839261745746, -8.526682134570766
215.2414268811605, -8.248259860788863
224.0559780502068, -7.821345707656612
232.29728925559525, -7.357308584686775
237.0060752917572, -7.041763341067286
241.8103108529886, -6.633410672853828
246.71193075046278, -6.262180974477959
251.712909014975, -5.853828306264502
255.78658172425318, -5.464037122969838
259.9261819594862, -5.111368909512762
263.07478827028297, -4.814385150812065
267.3323394211934, -4.461716937354989
270.57065994987653, -4.164733178654293
