Experiment,i,Mass,Coupling,Signal_Strength
OGTPC2,27,6.161550e-01,2.782559e-07,4.439269
OGTPC2,5,1.898235e-01,1.000000e-07,0.867564
OGTPC1,60,1.000000e-02,2.154435e-06,50.186824
OGTPC2,15,1.898235e-01,1.668101e-07,6.717704
OGTPC2,28,1.110095e+00,2.782559e-07,0.218577
OGTPC1,71,1.801648e-02,3.593814e-06,3222.189541
OGTPC2,33,5.848035e-02,4.641589e-07,42.452151
OGTPC1,94,1.053610e-01,1.000000e-05,183189.419825
OGTPC2,30,1.000000e-02,4.641589e-07,0.107761
OGTPC2,31,1.801648e-02,4.641589e-07,0.896570
OGTPC2,37,6.161550e-01,4.641589e-07,3.853620
OGTPC2,39,2.000000e+00,4.641589e-07,0.013415
OGTPC2,26,3.419952e-01,2.782559e-07,57.534204
OGTPC1,72,3.245936e-02,3.593814e-06,24907.512553
OGTPC2,59,2.000000e+00,1.291550e-06,0.097725
OGTPC2,36,3.419952e-01,4.641589e-07,133.418762
OGTPC1,80,1.000000e-02,5.994843e-06,3008.734058
OGTPC2,49,2.000000e+00,7.742637e-07,0.036925
OGTPC2,14,1.053610e-01,1.668101e-07,2.805065
OGTPC2,46,3.419952e-01,7.742637e-07,198.502134
OGTPC2,38,1.110095e+00,4.641589e-07,0.929151
OGTPC1,81,1.801648e-02,5.994843e-06,24945.314519
OGTPC2,67,6.161550e-01,2.154435e-06,231.479164
OGTPC2,50,1.000000e-02,1.291550e-06,6.459968
OGTPC2,48,1.110095e+00,7.742637e-07,3.007722
OGTPC2,24,1.053610e-01,2.782559e-07,21.706007
OGTPC2,47,6.161550e-01,7.742637e-07,17.475900
OGTPC2,4,1.053610e-01,1.000000e-07,0.362241
OGTPC2,76,3.419952e-01,3.593814e-06,4374.324782
OGTPC1,92,3.245936e-02,1.000000e-05,1304337.994456
OGTPC2,35,1.898235e-01,4.641589e-07,353.627861
OGTPC1,93,5.848035e-02,1.000000e-05,757856.864265
OGTPC2,75,1.898235e-01,3.593814e-06,8509.979646
OGTPC2,62,3.245936e-02,2.154435e-06,3210.969073
OGTPC2,61,1.801648e-02,2.154435e-06,416.140338
OGTPC2,57,6.161550e-01,1.291550e-06,75.005516
OGTPC2,2,3.245936e-02,1.000000e-07,0.014907
OGTPC2,69,2.000000e+00,2.154435e-06,0.269687
OGTPC2,45,1.898235e-01,7.742637e-07,1354.429039
OGTPC2,13,5.848035e-02,1.668101e-07,0.711895
OGTPC2,56,3.419952e-01,1.291550e-06,272.942826
OGTPC2,58,1.110095e+00,1.291550e-06,8.362663
OGTPC2,68,1.110095e+00,2.154435e-06,22.349905
OGTPC2,23,5.848035e-02,2.782559e-07,5.511186
OGTPC2,87,6.161550e-01,5.994843e-06,1792.334259
OGTPC2,89,2.000000e+00,5.994843e-06,1.941668
OGTPC2,12,3.245936e-02,1.668101e-07,0.115418
OGTPC2,86,3.419952e-01,5.994843e-06,13491.073315
OGTPC2,66,3.419952e-01,2.154435e-06,1113.387669
OGTPC2,44,1.053610e-01,7.742637e-07,1296.374521
OGTPC2,34,1.053610e-01,4.641589e-07,167.861713
OGTPC2,85,1.898235e-01,5.994843e-06,32677.715018
OGTPC2,11,1.801648e-02,1.668101e-07,0.014956
OGTPC2,79,2.000000e+00,3.593814e-06,0.750419
OGTPC2,21,1.801648e-02,2.782559e-07,0.115799
OGTPC2,20,1.000000e-02,2.782559e-07,0.013918
OGTPC2,55,1.898235e-01,1.291550e-06,2540.197972
OGTPC2,97,6.161550e-01,1.000000e-05,5003.946745
OGTPC2,98,1.110095e+00,1.000000e-05,504.570411
OGTPC2,77,6.161550e-01,3.593814e-06,644.339482
OGTPC2,78,1.110095e+00,3.593814e-06,64.569209
OGTPC2,65,1.898235e-01,2.154435e-06,3681.676764
OGTPC2,0,1.000000e-02,1.000000e-07,0.000232
OGTPC2,81,1.801648e-02,5.994843e-06,24943.078305
OGTPC2,10,1.000000e-02,1.668101e-07,0.001798
OGTPC2,88,1.110095e+00,5.994843e-06,173.830410
OGTPC2,99,2.000000e+00,1.000000e-05,6.493530
OGTPC2,32,3.245936e-02,4.641589e-07,6.918975
OGTPC3,4,1.053610e-01,1.000000e-07,0.361294
OGTPC2,96,3.419952e-01,1.000000e-05,38327.280781
OGTPC3,16,3.419952e-01,1.668101e-07,12.666298
OGTPC3,0,1.000000e-02,1.000000e-07,0.000232
OGTPC2,54,1.053610e-01,1.291550e-06,8270.625190
OGTPC2,42,3.245936e-02,7.742637e-07,53.568946
OGTPC3,9,2.000000e+00,1.000000e-07,0.000336
OGTPC2,43,5.848035e-02,7.742637e-07,330.387326
OGTPC2,41,1.801648e-02,7.742637e-07,6.941947
OGTPC3,6,3.419952e-01,1.000000e-07,1.637356
OGTPC3,10,1.000000e-02,1.668101e-07,0.001798
OGTPC3,19,2.000000e+00,1.668101e-07,0.001484
OGTPC2,95,1.898235e-01,1.000000e-05,114752.962233
OGTPC3,7,6.161550e-01,1.000000e-07,1.278829
OGTPC3,8,1.110095e+00,1.000000e-07,0.062978
OGTPC2,51,1.801648e-02,1.291550e-06,53.751574
OGTPC2,53,5.848035e-02,1.291550e-06,2555.975980
OGTPC2,63,5.848035e-02,2.154435e-06,19781.695815
OGTPC2,40,1.000000e-02,7.742637e-07,0.834329
OGTPC3,5,1.898235e-01,1.000000e-07,0.863427
OGTPC2,64,1.053610e-01,2.154435e-06,25519.746642
OGTPC2,74,1.053610e-01,3.593814e-06,47792.875506
OGTPC2,84,1.053610e-01,5.994843e-06,59477.558490
OGTPC3,24,1.053610e-01,2.782559e-07,21.648358
OGTPC2,60,1.000000e-02,2.154435e-06,50.017615
OGTPC3,23,5.848035e-02,2.782559e-07,5.479912
OGTPC3,21,1.801648e-02,2.782559e-07,0.115878
OGTPC3,17,6.161550e-01,1.668101e-07,3.101078
OGTPC2,52,3.245936e-02,1.291550e-06,414.741246
OGTPC3,18,1.110095e+00,1.668101e-07,0.046748
OGTPC3,29,2.000000e+00,2.782559e-07,0.004985
OGTPC3,11,1.801648e-02,1.668101e-07,0.014966
OGTPC3,15,1.898235e-01,1.668101e-07,6.690834
OGTPC2,72,3.245936e-02,3.593814e-06,24843.410260
OGTPC2,71,1.801648e-02,3.593814e-06,3222.004563
OGTPC2,70,1.000000e-02,3.593814e-06,387.270439
