Experiment,i,Mass,Coupling,Signal_Strength
ND280UPGRD,67,6.161550e-01,2.154435e-06,21.372988
ND280UPGRD,69,2.000000e+00,2.154435e-06,0.046448
ND280UPGRD,6,3.419952e-01,1.000000e-07,1.154008
ND280UPGRD,66,3.419952e-01,2.154435e-06,280.979105
ND280UPGRD,55,1.898235e-01,1.291550e-06,1315.423566
ND280UPGRD,53,5.848035e-02,1.291550e-06,3609.581012
ND280UPGRD,87,6.161550e-01,5.994843e-06,205.310534
ND280UPGRD,52,3.245936e-02,1.291550e-06,659.188925
ND280UPGRD,68,1.110095e+00,2.154435e-06,3.137751
ND280UPGRD,76,3.419952e-01,3.593814e-06,558.962169
ND280UPGRD,7,6.161550e-01,1.000000e-07,0.665026
ND280UPGRD,89,2.000000e+00,5.994843e-06,0.323748
ND280UPGRD,9,2.000000e+00,1.000000e-07,0.000169
ND280UPGRD,79,2.000000e+00,3.593814e-06,0.129245
ND280UPGRD,8,1.110095e+00,1.000000e-07,0.025339
ND280UPGRD,64,1.053610e-01,2.154435e-06,16524.199142
ND280UPGRD,85,1.898235e-01,5.994843e-06,5217.856997
ND280UPGRD,78,1.110095e+00,3.593814e-06,7.234635
ND280UPGRD,77,6.161550e-01,3.593814e-06,75.845303
ND280UPGRD,65,1.898235e-01,2.154435e-06,2575.506238
ND280UPGRD,63,5.848035e-02,2.154435e-06,26659.149270
ND280UPGRD,88,1.110095e+00,5.994843e-06,26.225114
ND280UPGRD,62,3.245936e-02,2.154435e-06,6527.084864
ND280UPGRD,75,1.898235e-01,3.593814e-06,2409.005268
ND280UPGRD,72,3.245936e-02,3.593814e-06,40868.666844
ND280UPGRD,86,3.419952e-01,5.994843e-06,1215.502910
ND280UPGRD,91,1.801648e-02,1.000000e-05,327587.527727
ND280UPGRD,71,1.801648e-02,3.593814e-06,6433.069400
ND280UPGRD,60,1.000000e-02,2.154435e-06,94.895411
ND280UPGRD,84,1.053610e-01,5.994843e-06,29589.694937
ND280UPGRD,61,1.801648e-02,2.154435e-06,731.706512
ND280UPGRD,70,1.000000e-02,3.593814e-06,760.203512
ND280UPGRD,74,1.053610e-01,3.593814e-06,32468.951621
ND280UPGRD,73,5.848035e-02,3.593814e-06,110674.614169
ND280UPGRD,80,1.000000e-02,5.994843e-06,5535.786728
ND280UPGRD,83,5.848035e-02,5.994843e-06,266811.828239
ND280UPGRD,81,1.801648e-02,5.994843e-06,48912.640876
ND280UPGRD,95,1.898235e-01,1.000000e-05,9885.761013
ND280UPGRD,82,3.245936e-02,5.994843e-06,225798.465280
ND280UPGRD,92,3.245936e-02,1.000000e-05,1086992.776940
ND280UPGRD,90,1.000000e-02,1.000000e-05,46688.502647
ND280UPGRD,94,1.053610e-01,1.000000e-05,61670.696752
ND280UPGRD,96,3.419952e-01,1.000000e-05,3865.565376
ND280UPGRD,93,5.848035e-02,1.000000e-05,443113.403950
OGTPC1,57,6.161550e-01,1.291550e-06,9.597826
ND280UPGRD,97,6.161550e-01,1.000000e-05,544.384273
ND280UPGRD,98,1.110095e+00,1.000000e-05,57.296261
OGTPC1,50,1.000000e-02,1.291550e-06,1.048895
ND280UPGRD,99,2.000000e+00,1.000000e-05,1.000694
OGTPC1,76,3.419952e-01,3.593814e-06,441.748122
OGTPC1,59,2.000000e+00,1.291550e-06,0.000000
OGTPC1,79,2.000000e+00,3.593814e-06,0.000000
OGTPC1,88,1.110095e+00,5.994843e-06,0.000000
OGTPC1,55,1.898235e-01,1.291550e-06,415.021934
OGTPC1,58,1.110095e+00,1.291550e-06,0.006675
OGTPC1,69,2.000000e+00,2.154435e-06,0.000000
OGTPC1,89,2.000000e+00,5.994843e-06,0.000000
OGTPC1,97,6.161550e-01,1.000000e-05,0.000000
