1.0000000000000000e-02, 9.9999999999999995e-08, 6.6175290362390535e-06
1.8016482306544110e-02, 9.9999999999999995e-08, 5.4870413780373329e-05
3.2459363470201695e-02, 9.9999999999999995e-08, 4.2299831325939342e-04
5.8480354764257315e-02, 9.9999999999999995e-08, 2.7484241989438486e-03
1.0536102768906644e-01, 9.9999999999999995e-08, 1.2510922555717199e-02
1.8982350911593698e-01, 9.9999999999999995e-08, 2.9380841186577106e-02
3.4199518933533929e-01, 9.9999999999999995e-08, 4.0291937701224037e-02
6.1615502775833431e-01, 9.9999999999999995e-08, 3.4470325896736764e-02
1.1100946155696227e+00, 9.9999999999999995e-08, 2.5246232397582863e-03
2.0000000000000000e+00, 9.9999999999999995e-08, 4.0916380434195471e-05
1.0000000000000000e-02, 1.6681005372000591e-07, 5.1237156693083019e-05
1.8016482306544110e-02, 1.6681005372000591e-07, 4.2484172868491218e-04
3.2459363470201695e-02, 1.6681005372000591e-07, 3.2751184943118393e-03
5.8480354764257315e-02, 1.6681005372000591e-07, 2.1279794104285345e-02
1.0536102768906644e-01, 1.6681005372000591e-07, 9.6891106771471003e-02
1.8982350911593698e-01, 1.6681005372000591e-07, 2.2695937125731622e-01
3.4199518933533929e-01, 1.6681005372000591e-07, 3.0288966141980816e-01
6.1615502775833431e-01, 1.6681005372000591e-07, 9.3076212915018733e-02
1.1100946155696227e+00, 1.6681005372000591e-07, 1.6179434352721887e-03
2.0000000000000000e+00, 1.6681005372000591e-07, 1.4260409067752208e-04
1.0000000000000000e-02, 2.7825594022071259e-07, 3.9671084818693176e-04
1.8016482306544110e-02, 2.7825594022071259e-07, 3.2893950983139738e-03
3.2459363470201695e-02, 2.7825594022071259e-07, 2.5357952128504533e-02
5.8480354764257315e-02, 2.7825594022071259e-07, 1.6475578720122558e-01
1.0536102768906644e-01, 2.7825594022071259e-07, 7.4970476959904164e-01
1.8982350911593698e-01, 2.7825594022071259e-07, 1.7804862941897139e+00
3.4199518933533929e-01, 2.7825594022071259e-07, 1.4119674232660311e+00
6.1615502775833431e-01, 2.7825594022071259e-07, 1.6216046370825321e-01
1.1100946155696227e+00, 2.7825594022071259e-07, 3.6038791015170013e-03
2.0000000000000000e+00, 2.7825594022071259e-07, 4.2524333474413541e-04
1.0000000000000000e-02, 4.6415888336127821e-07, 3.0715853585658046e-03
1.8016482306544110e-02, 4.6415888336127821e-07, 2.5468550265160098e-02
3.2459363470201695e-02, 4.6415888336127821e-07, 1.9640457662238975e-01
5.8480354764257315e-02, 4.6415888336127821e-07, 1.2779119424798056e+00
