1.0000000000000000e-02, 9.9999999999999995e-08, 1.1122670479277568e-05
1.8016482306544110e-02, 9.9999999999999995e-08, 9.1611651255938501e-05
3.2459363470201695e-02, 9.9999999999999995e-08, 7.1624511010593632e-04
5.8480354764257315e-02, 9.9999999999999995e-08, 4.6380144125346507e-03
1.0536102768906644e-01, 9.9999999999999995e-08, 2.1342856277334829e-02
1.8982350911593698e-01, 9.9999999999999995e-08, 5.0750168785769642e-02
3.4199518933533929e-01, 9.9999999999999995e-08, 7.1160004092145512e-02
6.1615502775833431e-01, 9.9999999999999995e-08, 6.0861895727635069e-02
1.1100946155696227e+00, 9.9999999999999995e-08, 4.5203411212235336e-03
2.0000000000000000e+00, 9.9999999999999995e-08, 1.7667193916530194e-04
1.0000000000000000e-02, 1.6681005372000591e-07, 8.6118856535062594e-05
1.8016482306544110e-02, 1.6681005372000591e-07, 7.0931538203062563e-04
3.2459363470201695e-02, 1.6681005372000591e-07, 5.5456206398463385e-03
5.8480354764257315e-02, 1.6681005372000591e-07, 3.5910042501118816e-02
1.0536102768906644e-01, 1.6681005372000591e-07, 1.6495669490682199e-01
1.8982350911593698e-01, 1.6681005372000591e-07, 3.9205207869918890e-01
3.4199518933533929e-01, 1.6681005372000591e-07, 5.0970925713009108e-01
6.1615502775833431e-01, 1.6681005372000591e-07, 1.7133036254028652e-01
1.1100946155696227e+00, 1.6681005372000591e-07, 5.8903040450266342e-03
2.0000000000000000e+00, 1.6681005372000591e-07, 7.0535728019119250e-04
1.0000000000000000e-02, 2.7825594022071259e-07, 6.6556846456202205e-04
1.8016482306544110e-02, 2.7825594022071259e-07, 5.4919743017901737e-03
3.2459363470201695e-02, 2.7825594022071259e-07, 4.2937545719260360e-02
5.8480354764257315e-02, 2.7825594022071259e-07, 2.7802841491938013e-01
1.0536102768906644e-01, 2.7825594022071259e-07, 1.2782701103150513e+00
1.8982350911593698e-01, 2.7825594022071259e-07, 3.0620666488841461e+00
3.4199518933533929e-01, 2.7825594022071259e-07, 2.4629281117387860e+00
6.1615502775833431e-01, 2.7825594022071259e-07, 3.0506157194730643e-01
1.1100946155696227e+00, 2.7825594022071259e-07, 2.2083798746441341e-02
2.0000000000000000e+00, 2.7825594022071259e-07, 2.1454140507126004e-03
1.0000000000000000e-02, 4.6415888336127821e-07, 5.1626870623286631e-03
1.8016482306544110e-02, 4.6415888336127821e-07, 4.2522293395193068e-02
3.2459363470201695e-02, 4.6415888336127821e-07, 3.3244648170498242e-01
5.8480354764257315e-02, 4.6415888336127821e-07, 2.1524739957155643e+00
1.0536102768906644e-01, 4.6415888336127821e-07, 9.8875828677400435e+00
1.8982350911593698e-01, 4.6415888336127821e-07, 2.0289659500232418e+01
3.4199518933533929e-01, 4.6415888336127821e-07, 5.7495327166115597e+00
6.1615502775833431e-01, 4.6415888336127821e-07, 4.4634618304450574e-01
1.1100946155696227e+00, 4.6415888336127821e-07, 9.1917546034769051e-02
2.0000000000000000e+00, 4.6415888336127821e-07, 6.0362348531915813e-03
1.0000000000000000e-02, 7.7426368268112780e-07, 3.9972821732242959e-02
1.8016482306544110e-02, 7.7426368268112780e-07, 3.2923356230539236e-01
3.2459363470201695e-02, 7.7426368268112780e-07, 2.5773364462642858e+00
5.8480354764257315e-02, 7.7426368268112780e-07, 1.6661556975571166e+01
1.0536102768906644e-01, 7.7426368268112780e-07, 7.6442139272061453e+01
1.8982350911593698e-01, 7.7426368268112780e-07, 7.9624233805534942e+01
3.4199518933533929e-01, 7.7426368268112780e-07, 1.1234726150325448e+01
6.1615502775833431e-01, 7.7426368268112780e-07, 1.5232477082985798e+00
1.1100946155696227e+00, 7.7426368268112780e-07, 2.6880810666839916e-01
2.0000000000000000e+00, 7.7426368268112780e-07, 1.7093306161747954e-02
1.0000000000000000e-02, 1.2915496650148827e-06, 3.0942812084589322e-01
1.8016482306544110e-02, 1.2915496650148827e-06, 2.5427134946593584e+00
3.2459363470201695e-02, 1.2915496650148827e-06, 1.9961699809335553e+01
5.8480354764257315e-02, 1.2915496650148827e-06, 1.2796777489196445e+02
1.0536102768906644e-01, 1.2915496650148827e-06, 4.7078177027005387e+02
1.8982350911593698e-01, 1.2915496650148827e-06, 1.7898118888978604e+02
3.4199518933533929e-01, 1.2915496650148827e-06, 2.5467853008886895e+01
6.1615502775833431e-01, 1.2915496650148827e-06, 6.0019517882773599e+00
1.1100946155696227e+00, 1.2915496650148827e-06, 7.5576745479687890e-01
2.0000000000000000e+00, 1.2915496650148827e-06, 4.7360758875891119e-02
1.0000000000000000e-02, 2.1544346900318822e-06, 2.3942230380552241e+00
1.8016482306544110e-02, 2.1544346900318822e-06, 1.9724997199442299e+01
3.2459363470201695e-02, 2.1544346900318822e-06, 1.5452248297493580e+02
5.8480354764257315e-02, 2.1544346900318822e-06, 9.9639444707608334e+02
1.0536102768906644e-01, 2.1544346900318822e-06, 1.5176700521020321e+03
1.8982350911593698e-01, 2.1544346900318822e-06, 2.9229912352798374e+02
3.4199518933533929e-01, 2.1544346900318822e-06, 8.8833026080480920e+01
6.1615502775833431e-01, 2.1544346900318822e-06, 1.8908828722858747e+01
1.1100946155696227e+00, 2.1544346900318822e-06, 2.2016943580585182e+00
2.0000000000000000e+00, 2.1544346900318822e-06, 1.3048828535866322e-01
1.0000000000000000e-02, 3.5938136638046257e-06, 1.8524217673594315e+01
1.8016482306544110e-02, 3.5938136638046257e-06, 1.5268962865402537e+02
3.2459363470201695e-02, 3.5938136638046257e-06, 1.1959547112099688e+03
5.8480354764257315e-02, 3.5938136638046257e-06, 6.4087482778275189e+03
1.0536102768906644e-01, 3.5938136638046257e-06, 3.3905404733732330e+03
